,user_id,user_text,action,response_text,incomplete_action,parameters
760,01ad1747-2e93-9362-c5c3-57622bce47d4,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
761,01ad1747-2e93-9362-c5c3-57622bce47d4,Hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
762,01ad1747-2e93-9362-c5c3-57622bce47d4,hey,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
763,784a8136-747a-bf95-57ba-1cf209256196,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
764,784a8136-747a-bf95-57ba-1cf209256196,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
765,784a8136-747a-bf95-57ba-1cf209256196,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
766,4edc4fd8-0245-6030-373d-173599774ddd,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
767,4edc4fd8-0245-6030-373d-173599774ddd,Who composed gymnopedie,Default Fallback Intent,Can you say that again?,False,{}
768,7b793f36-4a57-88a9-123b-3199f9cffa61,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
769,7b793f36-4a57-88a9-123b-3199f9cffa61,hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
770,7b793f36-4a57-88a9-123b-3199f9cffa61,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
771,7b793f36-4a57-88a9-123b-3199f9cffa61,<result_card>,Default Fallback Intent,"Sorry, what was that?",False,{}
772,7b793f36-4a57-88a9-123b-3199f9cffa61,Find the 3 artists born between 1752 and 1772 who composed more works,find-artist,,False,"{'number': '3', 'doremus-instrument': [], 'date-period': '1752-01-01/1752-12-31', 'geo-city': '', 'doremus-strictly': 'and', 'doremus-genre': ''}"
773,7b793f36-4a57-88a9-123b-3199f9cffa61,Tell me one event in Paris in the next month,find-performance,,False,"{'date-period': '2019-03-01/2019-03-31', 'geo-city': 'Paris', 'number': '1'}"
774,521b4f82-9efb-117b-749f-2f8a5d717bd9,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
775,521b4f82-9efb-117b-749f-2f8a5d717bd9,Who is Leos Janacek,discover-artist,,False,{'doremus-artist': 'dfe92e96-f7ae-3669-9c6a-2f389275edc7'}
776,521b4f82-9efb-117b-749f-2f8a5d717bd9,Who is Henri Dutilleux,discover-artist,,False,{'doremus-artist': '933100cc-c372-3f1a-96e5-6e991baf771d'}
777,521b4f82-9efb-117b-749f-2f8a5d717bd9,who is Lilia boulanger,discover-artist,,False,{'doremus-artist': '7cba4126-adc2-30fa-ba6d-a6b42e4fb816'}
778,521b4f82-9efb-117b-749f-2f8a5d717bd9,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
779,521b4f82-9efb-117b-749f-2f8a5d717bd9,List me 10 works of genre concerto,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '10', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': 'co', 'doremus-artist-prev': '7cba4126-adc2-30fa-ba6d-a6b42e4fb816', 'date-period': ''}"
780,521b4f82-9efb-117b-749f-2f8a5d717bd9,instrument violin,works-by-instrument,Perfect! Do you want to add something?,False,"{'doremus-strictly': '', 'doremus-instrument': ['svl']}"
781,521b4f82-9efb-117b-749f-2f8a5d717bd9,period 1900-1950,works-by-years,Perfect! Do you want to add something?,False,{'date-period': '1900-01-01/1900-12-31'}
782,521b4f82-9efb-117b-749f-2f8a5d717bd9,No,works-by - no,,False,{}
783,521b4f82-9efb-117b-749f-2f8a5d717bd9,Tell us 4 works for violin or piano,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '4', 'doremus-artist': '', 'doremus-instrument': ['svl', 'kpf'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
784,521b4f82-9efb-117b-749f-2f8a5d717bd9,no,works-by - no,,False,{}
785,521b4f82-9efb-117b-749f-2f8a5d717bd9,Tell us 4 works for violin or piano,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '4', 'doremus-artist': '', 'doremus-instrument': ['svl', 'kpf'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
786,521b4f82-9efb-117b-749f-2f8a5d717bd9,works for violin and piano,works-by-instrument,Perfect! Do you want to add something?,False,"{'doremus-strictly': 'and', 'doremus-instrument': ['svl', 'kpf']}"
787,521b4f82-9efb-117b-749f-2f8a5d717bd9,no thanks,works-by - no,,False,{}
788,521b4f82-9efb-117b-749f-2f8a5d717bd9,Give us 3 works written between 1782 and 1821,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '3', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': 'and', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': '1782-01-01/1782-12-31'}"
789,521b4f82-9efb-117b-749f-2f8a5d717bd9,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
790,521b4f82-9efb-117b-749f-2f8a5d717bd9,Give us 3 works written between 1782 and 1821,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '3', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': 'and', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': '1782-01-01/1782-12-31'}"
791,7613ed81-4963-340d-31e9-f6fce0a2e9c7,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
792,7613ed81-4963-340d-31e9-f6fce0a2e9c7,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
793,3449880f-82de-6e47-592b-5637414b3028,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
794,bc1a8ac9-8301-d95a-f816-68d15dd63557,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
795,c6c90808-3846-0019-46b4-6711d944ee4d,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
796,356754c7-554e-a63b-34f7-89e808c75747,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
797,0cc174b7-94e9-e967-747a-9014c1329f31,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
798,e26bfcac-d711-6210-68e3-d91d355b9a98,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
799,03a2220c-bcd4-8fd2-2cd2-6e1f341372fa,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
800,03a2220c-bcd4-8fd2-2cd2-6e1f341372fa,Who  is L Van Beethoven  ,discover-artist,,False,{'doremus-artist': '6963af5e-b126-3d40-a84b-97e0b78f5452'}
801,03a2220c-bcd4-8fd2-2cd2-6e1f341372fa,is l v Beethoven a composer ,discover-artist,,False,{'doremus-artist': '6963af5e-b126-3d40-a84b-97e0b78f5452'}
802,bb7718ab-76ff-9586-f0ac-03c440394c41,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
803,bb7718ab-76ff-9586-f0ac-03c440394c41,tell me something about bate,discover-artist,,False,{'doremus-artist': '98f072b8-24cd-3ad3-a853-940c5845b56a'}
804,bb7718ab-76ff-9586-f0ac-03c440394c41,Tell me something about Bach,discover-artist,,False,{'doremus-artist': '269cec9d-5025-3a8a-b2ef-4f7acb088f2b'}
805,bb7718ab-76ff-9586-f0ac-03c440394c41,Works from Bach,discover-artist,,False,{'doremus-artist': '269cec9d-5025-3a8a-b2ef-4f7acb088f2b'}
806,8d4f603d-fcfb-c321-bf01-f720b6571ad7,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
